record,sample,symbol,channel,class
208,501924,N,MLII,0
208,502113,V,MLII,0
208,502365,N,MLII,0
208,502595,N,MLII,0
208,502814,F,MLII,0
208,503044,N,MLII,0
208,503264,N,MLII,0
208,503464,V,MLII,0
208,503762,N,MLII,0
208,503987,F,MLII,0
208,504184,V,MLII,0
208,504426,N,MLII,0
208,504652,N,MLII,0
208,504855,V,MLII,0
208,505116,N,MLII,0
208,505340,N,MLII,0
208,505545,V,MLII,0
208,505831,N,MLII,0
208,506057,N,MLII,0
208,506239,V,MLII,0
208,506416,V,MLII,0
208,506720,N,MLII,0
208,506943,V,MLII,0
208,507161,N,MLII,0
208,507368,N,MLII,0
208,507577,N,MLII,0
208,507746,V,MLII,0
208,507988,N,MLII,0
208,508188,N,MLII,0
208,508381,F,MLII,0
208,508584,N,MLII,0
208,508787,N,MLII,0
208,508993,N,MLII,0
208,509187,V,MLII,0
208,509419,N,MLII,0
208,509627,N,MLII,0
208,509821,F,MLII,0
208,510024,N,MLII,0
208,510227,N,MLII,0
208,510427,N,MLII,0
208,510603,V,MLII,0
208,510849,N,MLII,0
208,511070,N,MLII,0
208,511277,V,MLII,0
208,511557,N,MLII,0
208,511791,N,MLII,0
208,512016,F,MLII,0
208,512198,V,MLII,0
208,512458,N,MLII,0
208,512658,F,MLII,0
208,512867,N,MLII,0
208,513082,N,MLII,0
208,513294,V,MLII,0
208,513550,N,MLII,0
208,513773,N,MLII,0
208,513986,V,MLII,0
208,514193,N,MLII,0
208,514407,N,MLII,0
208,514623,F,MLII,0
208,514825,N,MLII,0
208,515019,N,MLII,0
208,515226,F,MLII,0
208,515413,V,MLII,0
208,515714,N,MLII,0
208,515920,V,MLII,0
208,516204,N,MLII,0
208,516427,N,MLII,0
208,516627,V,MLII,0
208,516859,N,MLII,0
208,517071,N,MLII,0
208,517282,V,MLII,0
208,517497,N,MLII,0
208,517705,N,MLII,0
208,517918,F,MLII,0
208,518129,N,MLII,0
208,518343,N,MLII,0
208,518558,V,MLII,0
208,518750,V,MLII,0
208,519037,N,MLII,0
208,519231,V,MLII,0
208,519441,N,MLII,0
208,519654,N,MLII,0
208,519875,F,MLII,0
208,520094,N,MLII,0
208,520319,N,MLII,0
208,520534,V,MLII,0
208,520745,N,MLII,0
208,520963,N,MLII,0
208,521161,V,MLII,0
208,521413,N,MLII,0
208,521622,N,MLII,0
208,521826,V,MLII,0
208,522077,N,MLII,0
208,522313,N,MLII,0
208,522516,V,MLII,0
208,522789,N,MLII,0
208,523005,N,MLII,0
208,523207,V,MLII,0
208,523376,V,MLII,0
208,523616,N,MLII,0
208,523808,F,MLII,0
208,524027,N,MLII,0
208,524260,N,MLII,0
208,524476,V,MLII,0
208,524724,N,MLII,0
208,524930,N,MLII,0
208,525138,F,MLII,0
208,525350,N,MLII,0
208,525553,N,MLII,0
208,525740,F,MLII,0
208,525933,N,MLII,0
208,526143,N,MLII,0
208,526349,N,MLII,0
208,526545,V,MLII,0
208,526770,N,MLII,0
208,526987,N,MLII,0
208,527180,V,MLII,0
208,527462,N,MLII,0
208,527681,F,MLII,0
208,527839,V,MLII,0
208,528122,N,MLII,0
208,528326,V,MLII,0
208,528560,N,MLII,0
208,528769,N,MLII,0
208,528972,N,MLII,0
208,529160,V,MLII,0
208,529387,N,MLII,0
208,529602,N,MLII,0
208,529782,V,MLII,0
208,530039,N,MLII,0
208,530238,F,MLII,0
208,530426,V,MLII,0
208,530690,N,MLII,0
208,530911,N,MLII,0
208,531077,V,MLII,0
208,531319,N,MLII,0
208,531525,N,MLII,0
208,531718,F,MLII,0
208,531928,N,MLII,0
208,532159,N,MLII,0
208,532348,V,MLII,0
208,532604,N,MLII,0
208,532843,N,MLII,0
208,533052,V,MLII,0
208,533345,N,MLII,0
208,533572,N,MLII,0
208,533765,V,MLII,0
208,533963,V,MLII,0
208,534222,N,MLII,0
208,534417,V,MLII,0
208,534619,N,MLII,0
208,534824,N,MLII,0
208,535021,N,MLII,0
208,535212,F,MLII,0
208,535404,N,MLII,0
208,535600,N,MLII,0
208,535813,F,MLII,0
208,536042,N,MLII,0
208,536281,N,MLII,0
208,536471,V,MLII,0
208,536757,N,MLII,0
208,536961,V,MLII,0
208,537240,N,MLII,0
208,537478,N,MLII,0
208,537689,F,MLII,0
208,537896,N,MLII,0
208,538093,N,MLII,0
208,538290,F,MLII,0
208,538498,N,MLII,0
208,538708,N,MLII,0
208,538898,V,MLII,0
208,539150,N,MLII,0
208,539368,N,MLII,0
208,539584,V,MLII,0
208,539800,N,MLII,0
208,540016,N,MLII,0
208,540227,F,MLII,0
208,540442,N,MLII,0
208,540644,N,MLII,0
208,540841,F,MLII,0
208,541042,N,MLII,0
208,541251,N,MLII,0
208,541464,F,MLII,0
208,541635,V,MLII,0
208,541902,N,MLII,0
208,542111,F,MLII,0
208,542281,V,MLII,0
208,542516,N,MLII,0
208,542720,N,MLII,0
208,542895,V,MLII,0
208,543123,N,MLII,0
208,543324,N,MLII,0
208,543512,V,MLII,0
208,543773,N,MLII,0
208,543992,N,MLII,0
208,544172,V,MLII,0
208,544450,N,MLII,0
208,544664,F,MLII,0
208,544823,V,MLII,0
208,545110,N,MLII,0
208,545310,F,MLII,0
208,545521,N,MLII,0
208,545730,N,MLII,0
208,545937,N,MLII,0
208,546112,V,MLII,0
208,546382,N,MLII,0
208,546586,F,MLII,0
208,546754,V,MLII,0
208,546997,N,MLII,0
208,547184,N,MLII,0
208,547360,V,MLII,0
208,547561,N,MLII,0
208,547764,N,MLII,0
208,547973,F,MLII,0
208,548162,V,MLII,0
208,548384,N,MLII,0
208,548580,N,MLII,0
208,548785,N,MLII,0
208,548993,N,MLII,0
208,549196,N,MLII,0
208,549395,N,MLII,0
208,549581,N,MLII,0
208,549780,N,MLII,0
208,549996,F,MLII,0
208,550210,N,MLII,0
208,550422,N,MLII,0
208,550626,N,MLII,0
208,550796,V,MLII,0
208,551010,N,MLII,0
208,551195,N,MLII,0
208,551387,F,MLII,0
208,551591,N,MLII,0
208,551790,N,MLII,0
208,552003,F,MLII,0
208,552166,V,MLII,0
208,552449,N,MLII,0
208,552660,N,MLII,0
208,552848,V,MLII,0
208,553057,N,MLII,0
208,553259,N,MLII,0
208,553459,F,MLII,0
208,553681,N,MLII,0
208,553875,N,MLII,0
208,554090,F,MLII,0
208,554293,V,MLII,0
208,554593,N,MLII,0
208,554795,V,MLII,0
208,555044,N,MLII,0
208,555256,N,MLII,0
208,555462,F,MLII,0
208,555668,N,MLII,0
208,555886,N,MLII,0
208,556082,V,MLII,0
208,556364,N,MLII,0
208,556585,N,MLII,0
208,556801,F,MLII,0
208,557026,N,MLII,0
208,557254,N,MLII,0
208,557460,V,MLII,0
208,557686,N,MLII,0
208,557882,N,MLII,0
208,558074,N,MLII,0
208,558241,V,MLII,0
208,558480,N,MLII,0
208,558705,N,MLII,0
208,558921,F,MLII,0
208,559130,N,MLII,0
208,559329,N,MLII,0
208,559539,N,MLII,0
208,559755,N,MLII,0
208,559985,N,MLII,0
208,560202,N,MLII,0
208,560390,V,MLII,0
208,560625,N,MLII,0
208,560867,N,MLII,0
208,561080,V,MLII,0
208,561347,N,MLII,0
208,561556,N,MLII,0
208,561777,V,MLII,0
208,562011,N,MLII,0
208,562244,N,MLII,0
208,562456,V,MLII,0
208,562677,N,MLII,0
208,562909,N,MLII,0
208,563119,V,MLII,0
208,563412,N,MLII,0
208,563644,N,MLII,0
208,563848,V,MLII,0
208,564126,N,MLII,0
208,564344,N,MLII,0
208,564538,V,MLII,0
208,564805,N,MLII,0
208,565055,N,MLII,0
208,565259,V,MLII,0
208,565536,N,MLII,0
208,565777,N,MLII,0
208,565978,V,MLII,0
208,566250,N,MLII,0
208,566482,N,MLII,0
208,566679,V,MLII,0
208,566939,N,MLII,0
208,567164,N,MLII,0
208,567372,V,MLII,0
208,567672,N,MLII,0
208,567898,N,MLII,0
208,568100,V,MLII,0
208,568372,N,MLII,0
208,568604,N,MLII,0
208,568795,V,MLII,0
208,569059,N,MLII,0
208,569307,N,MLII,0
208,569509,V,MLII,0
208,569805,N,MLII,0
208,570054,N,MLII,0
208,570261,V,MLII,0
208,570556,N,MLII,0
208,570782,N,MLII,0
208,570976,V,MLII,0
208,571252,N,MLII,0
208,571482,N,MLII,0
208,571691,V,MLII,0
208,571986,N,MLII,0
208,572228,N,MLII,0
208,572423,V,MLII,0
208,572694,N,MLII,0
208,572939,N,MLII,0
208,573131,V,MLII,0
208,573433,N,MLII,0
208,573651,V,MLII,0
208,573936,N,MLII,0
208,574187,N,MLII,0
208,574391,V,MLII,0
208,574666,N,MLII,0
208,574904,N,MLII,0
208,575096,V,MLII,0
208,575368,N,MLII,0
208,575595,N,MLII,0
208,575797,V,MLII,0
208,576092,N,MLII,0
208,576324,N,MLII,0
208,576532,V,MLII,0
208,576827,N,MLII,0
208,577058,N,MLII,0
208,577255,V,MLII,0
208,577437,V,MLII,0
208,577771,N,MLII,0
208,577970,V,MLII,0
208,578258,N,MLII,0
208,578495,N,MLII,0
208,578696,V,MLII,0
208,578969,N,MLII,0
208,579196,N,MLII,0
208,579391,V,MLII,0
208,579684,N,MLII,0
208,579917,N,MLII,0
208,580108,V,MLII,0
208,580293,V,MLII,0
208,580448,N,MLII,0
208,580704,N,MLII,0
208,580946,N,MLII,0
208,581110,V,MLII,0
208,581298,V,MLII,0
208,581456,N,MLII,0
208,581700,N,MLII,0
208,581899,V,MLII,0
208,582179,N,MLII,0
208,582439,N,MLII,0
208,582645,V,MLII,0
208,582976,N,MLII,0
208,583192,V,MLII,0
208,583370,V,MLII,0
208,583720,N,MLII,0
208,583909,V,MLII,0
208,584193,N,MLII,0
208,584427,N,MLII,0
208,584645,V,MLII,0
208,584932,N,MLII,0
208,585185,N,MLII,0
208,585379,V,MLII,0
208,585681,N,MLII,0
208,585894,V,MLII,0
208,586089,V,MLII,0
208,586461,N,MLII,0
208,586653,V,MLII,0
208,586970,N,MLII,0
208,587212,F,MLII,0
208,587361,V,MLII,0
208,587718,N,MLII,0
208,587909,V,MLII,0
208,588178,N,MLII,0
208,588394,N,MLII,0
208,588609,V,MLII,0
208,588848,N,MLII,0
208,589102,N,MLII,0
208,589304,V,MLII,0
208,589638,N,MLII,0
208,589844,V,MLII,0
208,590133,N,MLII,0
208,590377,N,MLII,0
208,590547,V,MLII,0
208,590719,V,MLII,0
208,590878,N,MLII,0
208,591127,N,MLII,0
208,591343,V,MLII,0
208,591654,N,MLII,0
208,591893,N,MLII,0
208,592057,V,MLII,0
208,592239,V,MLII,0
208,592410,N,MLII,0
208,592655,N,MLII,0
208,592841,V,MLII,0
208,593152,N,MLII,0
208,593406,F,MLII,0
208,593552,V,MLII,0
208,593924,N,MLII,0
208,594124,V,MLII,0
208,594400,N,MLII,0
208,594618,N,MLII,0
208,594814,V,MLII,0
208,595048,N,MLII,0
208,595272,N,MLII,0
208,595490,V,MLII,0
208,595780,N,MLII,0
208,596013,N,MLII,0
208,596212,V,MLII,0
208,596494,N,MLII,0
208,596738,N,MLII,0
208,596933,V,MLII,0
208,597201,N,MLII,0
208,597434,N,MLII,0
208,597644,V,MLII,0
208,597937,N,MLII,0
208,598172,N,MLII,0
208,598381,V,MLII,0
208,598640,N,MLII,0
208,598882,N,MLII,0
208,599075,V,MLII,0
208,599346,N,MLII,0
208,599573,N,MLII,0
208,599796,F,MLII,0
208,600010,N,MLII,0
208,600232,N,MLII,0
208,600454,F,MLII,0
208,600684,N,MLII,0
208,600903,N,MLII,0
208,601121,F,MLII,0
208,601342,N,MLII,0
208,601556,N,MLII,0
208,601764,V,MLII,0
208,602084,N,MLII,0
208,602331,F,MLII,0
208,602483,V,MLII,0
208,602830,N,MLII,0
208,603028,V,MLII,0
208,603329,N,MLII,0
208,603549,V,MLII,0
208,603713,V,MLII,0
208,604045,N,MLII,0
208,604242,V,MLII,0
208,604557,N,MLII,0
208,604795,F,MLII,0
208,604950,V,MLII,0
208,605283,N,MLII,0
208,605469,V,MLII,0
208,605744,N,MLII,0
208,605969,N,MLII,0
208,606180,V,MLII,0
208,606408,V,MLII,0
208,606739,N,MLII,0
208,606926,V,MLII,0
208,607233,N,MLII,0
208,607452,V,MLII,0
208,607642,V,MLII,0
208,608015,N,MLII,0
208,608269,N,MLII,0
208,608527,N,MLII,0
208,608793,F,MLII,0
208,608946,V,MLII,0
208,609123,V,MLII,0
208,609301,N,MLII,0
208,609577,N,MLII,0
208,609772,V,MLII,0
208,610109,N,MLII,0
208,610313,V,MLII,0
208,610631,N,MLII,0
208,610853,V,MLII,0
208,611045,V,MLII,0
208,611430,N,MLII,0
208,611629,V,MLII,0
208,611825,V,MLII,0
208,612157,N,MLII,0
208,612343,V,MLII,0
208,612617,N,MLII,0
208,612859,N,MLII,0
208,613064,V,MLII,0
208,613353,N,MLII,0
208,613584,N,MLII,0
208,613758,V,MLII,0
208,613942,V,MLII,0
208,614107,N,MLII,0
208,614348,N,MLII,0
208,614531,V,MLII,0
208,614840,N,MLII,0
208,615064,V,MLII,0
208,615405,N,MLII,0
208,615620,V,MLII,0
208,615804,V,MLII,0
208,616182,N,MLII,0
208,616368,V,MLII,0
208,616702,N,MLII,0
208,616924,V,MLII,0
208,617197,N,MLII,0
208,617465,N,MLII,0
208,617667,V,MLII,0
208,617968,N,MLII,0
208,618201,N,MLII,0
208,618365,V,MLII,0
208,618540,V,MLII,0
208,618694,N,MLII,0
208,618922,N,MLII,0
208,619137,V,MLII,0
208,619474,N,MLII,0
208,619703,V,MLII,0
208,619864,V,MLII,0
208,620234,N,MLII,0
208,620428,V,MLII,0
208,620734,N,MLII,0
208,620953,F,MLII,0
208,621102,V,MLII,0
208,621463,N,MLII,0
208,621662,V,MLII,0
208,621964,N,MLII,0
208,622200,N,MLII,0
208,622389,V,MLII,0
208,622608,V,MLII,0
208,622900,N,MLII,0
208,623086,V,MLII,0
208,623381,N,MLII,0
208,623619,N,MLII,0
208,623797,V,MLII,0
208,623988,V,MLII,0
208,624356,N,MLII,0
208,624557,V,MLII,0
208,624716,V,MLII,0
208,625053,N,MLII,0
208,625234,V,MLII,0
208,625489,N,MLII,0
208,625736,N,MLII,0
208,625949,V,MLII,0
208,626218,N,MLII,0
208,626455,N,MLII,0
208,626652,V,MLII,0
208,626957,N,MLII,0
208,627165,V,MLII,0
208,627346,V,MLII,0
208,627695,N,MLII,0
208,627894,V,MLII,0
208,628206,N,MLII,0
208,628434,V,MLII,0
208,628611,V,MLII,0
208,628941,N,MLII,0
208,629130,V,MLII,0
208,629396,N,MLII,0
208,629603,N,MLII,0
208,629834,F,MLII,0
208,630057,V,MLII,0
208,630371,N,MLII,0
208,630583,V,MLII,0
208,630762,V,MLII,0
208,631125,N,MLII,0
208,631315,V,MLII,0
208,631629,N,MLII,0
208,631831,V,MLII,0
208,632022,V,MLII,0
208,632377,N,MLII,0
208,632580,V,MLII,0
208,632871,N,MLII,0
208,633093,N,MLII,0
208,633288,V,MLII,0
208,633474,V,MLII,0
208,633796,N,MLII,0
208,633977,V,MLII,0
208,634260,N,MLII,0
208,634496,N,MLII,0
208,634716,V,MLII,0
208,634937,V,MLII,0
208,635254,N,MLII,0
208,635449,V,MLII,0
208,635717,N,MLII,0
208,635942,N,MLII,0
208,636133,V,MLII,0
208,636335,V,MLII,0
208,636702,N,MLII,0
208,636900,V,MLII,0
208,637178,N,MLII,0
208,637417,N,MLII,0
208,637612,V,MLII,0
208,637829,V,MLII,0
208,638133,N,MLII,0
208,638319,V,MLII,0
208,638638,N,MLII,0
208,638860,V,MLII,0
208,639131,N,MLII,0
208,639368,N,MLII,0
208,639573,V,MLII,0
208,639848,N,MLII,0
208,640079,N,MLII,0
208,640277,V,MLII,0
208,640467,V,MLII,0
208,640836,N,MLII,0
208,641037,V,MLII,0
208,641327,N,MLII,0
208,641563,F,MLII,0
208,641732,V,MLII,0
208,641912,V,MLII,0
208,642070,N,MLII,0
208,642280,N,MLII,0
208,642490,F,MLII,0
208,642707,V,MLII,0
208,642998,N,MLII,0
208,643240,N,MLII,0
208,643453,V,MLII,0
208,643731,N,MLII,0
208,643969,N,MLII,0
208,644169,V,MLII,0
208,644455,N,MLII,0
208,644680,N,MLII,0
208,644876,V,MLII,0
208,645152,N,MLII,0
208,645387,N,MLII,0
208,645611,V,MLII,0
208,645833,N,MLII,0
208,646067,N,MLII,0
208,646267,V,MLII,0
208,646539,N,MLII,0
208,646763,N,MLII,0
208,646967,V,MLII,0
208,647285,N,MLII,0
208,647513,F,MLII,0
208,647681,V,MLII,0
208,648034,N,MLII,0
208,648223,V,MLII,0
208,648521,N,MLII,0
208,648735,F,MLII,0
208,648894,V,MLII,0
208,649206,N,MLII,0
208,649411,V,MLII,0
208,649704,N,MLII,0
208,649935,N,MLII,0
209,189,N,MLII,0
209,425,N,MLII,0
209,659,N,MLII,0
209,889,N,MLII,0
209,1113,N,MLII,0
209,1336,N,MLII,0
209,1553,N,MLII,0
209,1773,N,MLII,0
209,1999,N,MLII,0
209,2236,N,MLII,0
209,2476,N,MLII,0
209,2705,N,MLII,0
209,2934,N,MLII,0
209,3164,N,MLII,0
209,3389,N,MLII,0
209,3618,N,MLII,0
209,3844,N,MLII,0
209,4060,N,MLII,0
209,4292,N,MLII,0
209,4528,N,MLII,0
209,4767,N,MLII,0
209,5009,N,MLII,0
209,5246,N,MLII,0
209,5479,N,MLII,0
209,5701,N,MLII,0
209,5927,N,MLII,0
209,6145,N,MLII,0
209,6375,N,MLII,0
209,6620,N,MLII,0
209,6864,N,MLII,0
209,7105,N,MLII,0
209,7340,N,MLII,0
209,7570,N,MLII,0
209,7802,N,MLII,0
209,8039,N,MLII,0
209,8261,N,MLII,0
209,8492,N,MLII,0
209,8726,N,MLII,0
209,8966,N,MLII,0
209,9203,N,MLII,0
209,9430,N,MLII,0
209,9666,N,MLII,0
209,9905,N,MLII,0
209,10137,N,MLII,0
209,10373,N,MLII,0
209,10599,N,MLII,0
209,10843,N,MLII,0
209,11099,N,MLII,0
209,11352,N,MLII,0
209,11594,N,MLII,0
209,11829,N,MLII,0
209,12066,N,MLII,0
209,12302,N,MLII,0
209,12528,N,MLII,0
209,12757,N,MLII,0
209,13005,N,MLII,0
209,13246,N,MLII,0
209,13487,N,MLII,0
209,13719,N,MLII,0
209,13952,N,MLII,0
209,14186,N,MLII,0
209,14412,N,MLII,0
209,14638,N,MLII,0
209,14848,N,MLII,0
209,15075,N,MLII,0
209,15316,N,MLII,0
209,15552,N,MLII,0
209,15780,N,MLII,0
209,16018,N,MLII,0
209,16246,N,MLII,0
209,16472,N,MLII,0
209,16690,N,MLII,0
209,16910,N,MLII,0
209,17145,N,MLII,0
209,17380,N,MLII,0
209,17617,N,MLII,0
209,17847,N,MLII,0
209,18075,N,MLII,0
209,18302,N,MLII,0
209,18522,N,MLII,0
209,18748,N,MLII,0
209,18973,N,MLII,0
209,19148,A,MLII,0
209,19404,N,MLII,0
209,19639,N,MLII,0
209,19873,N,MLII,0
209,20107,N,MLII,0
209,20334,N,MLII,0
209,20558,N,MLII,0
209,20780,N,MLII,0
209,20996,N,MLII,0
209,21211,N,MLII,0
209,21432,N,MLII,0
209,21666,N,MLII,0
209,21911,N,MLII,0
209,22158,N,MLII,0
209,22388,N,MLII,0
209,22617,N,MLII,0
209,22838,N,MLII,0
209,23064,N,MLII,0
209,23291,N,MLII,0
209,23502,N,MLII,0
209,23730,N,MLII,0
209,23958,N,MLII,0
209,24169,N,MLII,0
209,24417,N,MLII,0
209,24641,N,MLII,0
209,24871,N,MLII,0
209,25096,N,MLII,0
209,25313,N,MLII,0
209,25496,A,MLII,0
209,25736,N,MLII,0
209,25968,N,MLII,0
209,26207,N,MLII,0
209,26443,N,MLII,0
209,26671,N,MLII,0
209,26891,N,MLII,0
209,27116,N,MLII,0
209,27338,N,MLII,0
209,27553,N,MLII,0
209,27762,N,MLII,0
209,27985,N,MLII,0
209,28218,N,MLII,0
209,28451,N,MLII,0
209,28678,N,MLII,0
209,28902,N,MLII,0
209,29131,N,MLII,0
209,29357,N,MLII,0
209,29574,N,MLII,0
209,29784,N,MLII,0
209,29999,N,MLII,0
209,30223,N,MLII,0
209,30457,N,MLII,0
209,30691,N,MLII,0
209,30922,N,MLII,0
209,31154,N,MLII,0
209,31383,N,MLII,0
209,31611,N,MLII,0
209,31834,N,MLII,0
209,32057,N,MLII,0
209,32300,N,MLII,0
209,32545,N,MLII,0
209,32788,N,MLII,0
209,33028,N,MLII,0
209,33260,N,MLII,0
209,33493,N,MLII,0
209,33720,N,MLII,0
209,33920,N,MLII,0
209,34170,N,MLII,0
209,34389,N,MLII,0
209,34621,N,MLII,0
209,34856,N,MLII,0
209,35097,N,MLII,0
209,35332,N,MLII,0
209,35558,N,MLII,0
209,35782,N,MLII,0
209,36001,N,MLII,0
209,36170,A,MLII,0
209,36407,N,MLII,0
209,36641,N,MLII,0
209,36877,N,MLII,0
209,37116,N,MLII,0
209,37341,N,MLII,0
209,37572,N,MLII,0
209,37794,N,MLII,0
209,38016,N,MLII,0
209,38243,N,MLII,0
209,38461,N,MLII,0
209,38675,N,MLII,0
209,38897,N,MLII,0
209,39129,N,MLII,0
209,39364,N,MLII,0
209,39586,N,MLII,0
209,39811,N,MLII,0
209,40039,N,MLII,0
209,40258,N,MLII,0
209,40477,N,MLII,0
209,40684,N,MLII,0
209,40907,N,MLII,0
209,41142,N,MLII,0
209,41377,N,MLII,0
209,41610,N,MLII,0
209,41833,N,MLII,0
209,42057,N,MLII,0
209,42276,N,MLII,0
209,42451,A,MLII,0
209,42709,N,MLII,0
209,42931,N,MLII,0
209,43171,N,MLII,0
209,43415,N,MLII,0
209,43642,N,MLII,0
209,43887,N,MLII,0
209,44122,N,MLII,0
209,44357,N,MLII,0
209,44581,N,MLII,0
209,44803,N,MLII,0
209,45014,N,MLII,0
209,45238,N,MLII,0
209,45467,N,MLII,0
209,45702,N,MLII,0
209,45936,N,MLII,0
209,46165,N,MLII,0
209,46387,N,MLII,0
209,46607,N,MLII,0
209,46827,N,MLII,0
209,47050,N,MLII,0
209,47269,N,MLII,0
209,47498,N,MLII,0
209,47738,N,MLII,0
209,47968,N,MLII,0
209,48198,N,MLII,0
209,48427,N,MLII,0
209,48656,N,MLII,0
209,48883,N,MLII,0
209,49110,N,MLII,0
209,49324,N,MLII,0
209,49552,N,MLII,0
209,49781,N,MLII,0
209,50017,N,MLII,0
209,50258,N,MLII,0
209,50486,N,MLII,0
209,50715,N,MLII,0
209,50936,N,MLII,0
209,51161,N,MLII,0
209,51385,N,MLII,0
209,51597,N,MLII,0
209,51835,N,MLII,0
209,52080,N,MLII,0
209,52318,N,MLII,0
209,52553,N,MLII,0
209,52779,N,MLII,0
209,53006,N,MLII,0
209,53231,N,MLII,0
209,53410,A,MLII,0
209,53650,N,MLII,0
209,53870,N,MLII,0
209,54094,N,MLII,0
209,54320,N,MLII,0
209,54547,N,MLII,0
209,54772,N,MLII,0
209,55000,N,MLII,0
209,55228,N,MLII,0
209,55447,N,MLII,0
209,55667,N,MLII,0
209,55876,N,MLII,0
209,56106,N,MLII,0
209,56346,N,MLII,0
209,56577,N,MLII,0
209,56745,A,MLII,0
209,56985,N,MLII,0
209,57214,N,MLII,0
209,57435,N,MLII,0
209,57651,N,MLII,0
209,57863,N,MLII,0
209,58087,N,MLII,0
209,58317,N,MLII,0
209,58550,N,MLII,0
209,58782,N,MLII,0
209,59011,N,MLII,0
209,59237,N,MLII,0
209,59467,N,MLII,0
209,59689,N,MLII,0
209,59909,N,MLII,0
209,60120,N,MLII,0
209,60344,N,MLII,0
209,60580,N,MLII,0
209,60817,N,MLII,0
209,61055,N,MLII,0
209,61290,N,MLII,0
209,61515,N,MLII,0
209,61739,N,MLII,0
209,61962,N,MLII,0
209,62192,N,MLII,0
209,62422,N,MLII,0
209,62662,N,MLII,0
209,62907,N,MLII,0
209,63148,N,MLII,0
209,63384,N,MLII,0
209,63622,N,MLII,0
209,63860,N,MLII,0
209,64096,N,MLII,0
209,64330,N,MLII,0
209,64548,N,MLII,0
209,64782,N,MLII,0
209,65018,N,MLII,0
209,65256,N,MLII,0
209,65499,N,MLII,0
209,65728,N,MLII,0
209,65955,N,MLII,0
209,66174,N,MLII,0
209,66396,N,MLII,0
209,66613,N,MLII,0
209,66840,N,MLII,0
209,67080,N,MLII,0
209,67324,N,MLII,0
209,67554,N,MLII,0
209,67781,N,MLII,0
209,68010,N,MLII,0
209,68240,N,MLII,0
209,68469,N,MLII,0
209,68690,N,MLII,0
209,68908,N,MLII,0
209,69135,N,MLII,0
209,69367,N,MLII,0
209,69556,A,MLII,0
209,69816,N,MLII,0
209,70045,N,MLII,0
209,70277,N,MLII,0
209,70496,N,MLII,0
209,70712,N,MLII,0
209,70920,N,MLII,0
209,71147,N,MLII,0
209,71392,N,MLII,0
209,71635,N,MLII,0
209,71876,N,MLII,0
209,72104,N,MLII,0
209,72338,N,MLII,0
209,72569,N,MLII,0
209,72792,N,MLII,0
209,73021,N,MLII,0
209,73246,N,MLII,0
209,73478,N,MLII,0
209,73717,N,MLII,0
209,73949,N,MLII,0
209,74181,N,MLII,0
209,74413,N,MLII,0
209,74641,N,MLII,0
209,74870,N,MLII,0
209,75088,N,MLII,0
209,75298,N,MLII,0
209,75531,N,MLII,0
209,75767,N,MLII,0
209,76007,N,MLII,0
209,76250,N,MLII,0
209,76481,N,MLII,0
209,76716,N,MLII,0
209,76938,N,MLII,0
209,77163,N,MLII,0
209,77392,N,MLII,0
209,77612,N,MLII,0
209,77847,N,MLII,0
209,78078,N,MLII,0
209,78313,N,MLII,0
209,78546,N,MLII,0
209,78769,N,MLII,0
209,78993,N,MLII,0
209,79215,N,MLII,0
209,79426,N,MLII,0
209,79633,N,MLII,0
209,79848,N,MLII,0
209,80075,N,MLII,0
209,80305,N,MLII,0
209,80531,N,MLII,0
209,80747,N,MLII,0
209,80963,N,MLII,0
209,81175,N,MLII,0
209,81387,N,MLII,0
209,81602,N,MLII,0
209,81808,N,MLII,0
209,82030,N,MLII,0
209,82265,N,MLII,0
209,82492,N,MLII,0
209,82718,N,MLII,0
209,82932,N,MLII,0
209,83150,N,MLII,0
209,83369,N,MLII,0
209,83582,N,MLII,0
209,83793,N,MLII,0
209,83992,N,MLII,0
209,84213,N,MLII,0
209,84441,N,MLII,0
209,84663,N,MLII,0
209,84891,N,MLII,0
209,85112,N,MLII,0
209,85335,N,MLII,0
209,85547,N,MLII,0
209,85748,N,MLII,0
209,85970,N,MLII,0
209,86182,N,MLII,0
209,86413,N,MLII,0
209,86643,N,MLII,0
209,86875,N,MLII,0
209,87092,N,MLII,0
209,87309,N,MLII,0
209,87530,N,MLII,0
209,87744,N,MLII,0
209,87962,N,MLII,0
209,88180,N,MLII,0
209,88393,N,MLII,0
209,88618,N,MLII,0
209,88843,N,MLII,0
209,89069,N,MLII,0
209,89298,N,MLII,0
209,89521,N,MLII,0
209,89736,N,MLII,0
209,89950,N,MLII,0
209,90162,N,MLII,0
209,90365,N,MLII,0
209,90577,N,MLII,0
209,90793,N,MLII,0
209,91018,N,MLII,0
209,91239,N,MLII,0
209,91451,N,MLII,0
209,91660,N,MLII,0
209,91867,N,MLII,0
209,92073,N,MLII,0
209,92278,N,MLII,0
209,92487,N,MLII,0
209,92683,N,MLII,0
209,92894,N,MLII,0
209,93045,A,MLII,0
209,93285,N,MLII,0
209,93502,N,MLII,0
209,93705,N,MLII,0
209,93914,N,MLII,0
209,94118,N,MLII,0
209,94325,N,MLII,0
209,94525,N,MLII,0
209,94717,N,MLII,0
209,94916,N,MLII,0
209,95088,A,MLII,0
209,95331,N,MLII,0
209,95549,N,MLII,0
209,95753,N,MLII,0
209,95957,N,MLII,0
209,96121,A,MLII,0
209,96344,N,MLII,0
